scorer,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000
bodyparts,leftear,leftear,leftear,rightear,rightear,rightear,nose,nose,nose,tailbase,tailbase,tailbase,object1,object1,object1,object2,object2,object2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1230,154.36334228515625,252.24383544921875,0.9999911785125732,139.5165557861328,250.90000915527344,0.9999958276748657,147.93746948242188,264.64208984375,0.9999992847442627,149.8794708251953,201.02767944335938,0.9999996423721313,461.47113037109375,425.5251770019531,0.9990598559379578,226.47012329101562,131.39828491210938,0.9124458432197571
1231,156.16909790039062,250.10118103027344,0.9999818801879883,143.7666473388672,254.26983642578125,0.9999948740005493,154.0816650390625,264.4648132324219,0.999997615814209,148.2750701904297,201.24166870117188,0.9999997615814209,461.3717346191406,425.1935729980469,0.9982320666313171,225.9145965576172,131.55397033691406,0.8318418264389038
1232,159.22494506835938,257.15106201171875,0.9999992847442627,145.11085510253906,262.3453674316406,0.9999995231628418,158.27752685546875,273.6601867675781,0.9999998807907104,146.36703491210938,207.66946411132812,1.0,460.9832763671875,426.25445556640625,0.9990943670272827,226.4155731201172,131.62290954589844,0.919876754283905
1233,158.9881134033203,264.074462890625,0.9999992847442627,145.65858459472656,268.68975830078125,0.9999992847442627,156.98406982421875,279.8906555175781,0.9999995231628418,145.20849609375,213.74664306640625,1.0,461.00384521484375,426.2713623046875,0.998615026473999,226.42330932617188,132.0719451904297,0.9714372158050537
1234,159.4844970703125,264.0927734375,0.9999996423721313,146.85443115234375,270.44488525390625,0.9999992847442627,161.1790008544922,280.1525573730469,0.9999998807907104,144.04696655273438,217.0611114501953,0.9999997615814209,460.99200439453125,425.9673156738281,0.9991794228553772,226.7710723876953,132.1276397705078,0.9819473028182983
1235,162.85943603515625,264.4204406738281,0.9999996423721313,151.96873474121094,272.1888122558594,0.999996542930603,169.54518127441406,280.30865478515625,0.999998927116394,142.70848083496094,218.93212890625,0.9999996423721313,461.21710205078125,425.9094543457031,0.9988420605659485,226.98388671875,131.89337158203125,0.9665679335594177
1236,164.7101593017578,261.47576904296875,0.9999994039535522,155.46734619140625,269.9269714355469,0.9999898672103882,173.8126220703125,271.9679870605469,0.9999991655349731,142.81626892089844,221.3526611328125,0.9999983310699463,460.81939697265625,426.1036071777344,0.9992450475692749,226.2158966064453,131.92662048339844,0.945889949798584
1237,173.19757080078125,255.8247833251953,0.9999885559082031,166.64854431152344,266.9067077636719,0.9999960660934448,183.95761108398438,265.454833984375,0.9999953508377075,138.80836486816406,226.75506591796875,0.9999909400939941,460.00958251953125,426.8778381347656,0.9995884299278259,226.03973388671875,132.1361083984375,0.956028401851654
1238,173.9258270263672,254.9079132080078,0.9999932050704956,167.8866729736328,268.1952209472656,0.9999939203262329,186.80943298339844,265.1460266113281,0.9999984502792358,135.76077270507812,232.98733520507812,0.9999476671218872,460.3838195800781,426.0877685546875,0.9992802739143372,226.01365661621094,131.5684051513672,0.9446654915809631
1239,172.71206665039062,256.27581787109375,0.9999904632568359,168.1416473388672,268.7776794433594,0.9999915361404419,188.1732940673828,265.1904296875,0.999997615814209,136.2510528564453,233.6285400390625,0.9999210834503174,460.7342529296875,425.90191650390625,0.9995566010475159,226.3491973876953,131.61280822753906,0.9585422873497009
1240,172.82786560058594,257.1117248535156,0.9999908208847046,168.84136962890625,269.1353759765625,0.9999902248382568,188.12982177734375,265.10919189453125,0.999996542930603,136.50051879882812,234.58041381835938,0.999920129776001,461.0921325683594,424.7555236816406,0.9997311234474182,226.20396423339844,132.16595458984375,0.9641751050949097
1241,172.87796020507812,256.79412841796875,0.9999892711639404,169.37966918945312,269.5993347167969,0.9999933242797852,188.34500122070312,264.86639404296875,0.9999970197677612,136.9152374267578,235.64291381835938,0.9999250173568726,461.11407470703125,425.23150634765625,0.9989508390426636,226.56124877929688,132.261962890625,0.9804269075393677
1242,172.64456176757812,256.5164489746094,0.9999873638153076,169.30995178222656,269.14617919921875,0.999991774559021,188.2737579345703,264.766845703125,0.9999966621398926,136.29930114746094,235.8703155517578,0.9999314546585083,461.40283203125,425.5274963378906,0.9987163543701172,226.55018615722656,132.5912322998047,0.9793382287025452
1243,173.17007446289062,256.63592529296875,0.9999885559082031,169.02090454101562,268.9718017578125,0.9999908208847046,187.796142578125,265.0338439941406,0.9999951124191284,136.3624267578125,236.20404052734375,0.9999423027038574,461.4584655761719,425.1741027832031,0.999160885810852,226.20274353027344,132.7322235107422,0.929470419883728
1244,174.21217346191406,257.1922302246094,0.9999890327453613,169.59744262695312,269.019287109375,0.9999895095825195,187.73402404785156,265.537353515625,0.9999966621398926,136.36325073242188,235.82937622070312,0.9999532699584961,460.7086486816406,425.3316650390625,0.9954074025154114,226.37387084960938,132.30755615234375,0.8141598701477051
1245,174.25485229492188,257.2588195800781,0.9999890327453613,169.8232879638672,269.4383239746094,0.9999926090240479,187.8773651123047,265.2168273925781,0.9999964237213135,136.66143798828125,235.47537231445312,0.999972939491272,461.102783203125,426.28045654296875,0.9992121458053589,226.98219299316406,132.44708251953125,0.8829805850982666
1246,173.41278076171875,256.5501708984375,0.9999858140945435,169.5731658935547,268.8908996582031,0.9999936819076538,187.993408203125,264.99761962890625,0.9999948740005493,136.3277130126953,235.41128540039062,0.9999756813049316,461.03369140625,426.48468017578125,0.9992499947547913,226.71958923339844,132.96514892578125,0.9823119640350342
1247,174.53073120117188,257.3847351074219,0.9999887943267822,170.39625549316406,268.8587646484375,0.9999873638153076,187.43177795410156,265.1391906738281,0.9999955892562866,136.37991333007812,235.58433532714844,0.9999791383743286,461.5822448730469,425.525146484375,0.9989626407623291,226.5177001953125,132.35757446289062,0.9680229425430298
1248,174.5149383544922,257.4282531738281,0.9999849796295166,170.66293334960938,268.5619201660156,0.9999897480010986,188.27603149414062,264.89031982421875,0.9999961853027344,136.48587036132812,235.5226593017578,0.9999743700027466,461.595703125,425.84002685546875,0.9985228180885315,226.53851318359375,132.93966674804688,0.9769957065582275
1249,174.0662384033203,258.0840759277344,0.9999806880950928,170.9171600341797,268.9690246582031,0.999976634979248,188.05467224121094,265.4893493652344,0.9999943971633911,136.77706909179688,235.85360717773438,0.9999697208404541,461.7671813964844,425.67645263671875,0.9995790123939514,226.0472869873047,132.6432647705078,0.9698889255523682
1250,173.66082763671875,257.05035400390625,0.9999856948852539,170.0688018798828,268.69580078125,0.9999880790710449,188.6236572265625,264.4844055175781,0.9999948740005493,136.39976501464844,235.5790252685547,0.9999703168869019,461.4955139160156,425.93621826171875,0.9997116923332214,226.53404235839844,132.37657165527344,0.9312642812728882
1251,172.84703063964844,257.0633850097656,0.9999876022338867,169.456787109375,268.65863037109375,0.9999879598617554,188.32174682617188,264.7066955566406,0.9999942779541016,136.33367919921875,236.58132934570312,0.9999480247497559,460.93133544921875,425.79766845703125,0.9997796416282654,226.6954803466797,132.19212341308594,0.9966543912887573
1252,173.63006591796875,256.86029052734375,0.9999852180480957,170.2091064453125,268.6261291503906,0.9999827146530151,188.26214599609375,264.6134033203125,0.9999945163726807,136.47935485839844,236.43170166015625,0.9999580383300781,460.8934631347656,425.390869140625,0.9997102618217468,226.64785766601562,132.15780639648438,0.9877229928970337
1253,174.00584411621094,256.97576904296875,0.9999896287918091,169.985595703125,268.6578369140625,0.99998939037323,188.30516052246094,265.0409851074219,0.999993085861206,136.5599822998047,235.7198486328125,0.9999716281890869,460.9792785644531,425.8676452636719,0.9994750618934631,226.62741088867188,131.9025421142578,0.9824942946434021
1254,173.5472869873047,256.6186828613281,0.9999850988388062,169.67605590820312,268.55841064453125,0.9999889135360718,188.19969177246094,264.8642578125,0.999994158744812,136.60020446777344,236.04273986816406,0.9999510049819946,461.427734375,424.83612060546875,0.9996020197868347,225.90711975097656,132.02064514160156,0.9494678974151611
1255,173.5199737548828,256.8703918457031,0.9999911785125732,169.67564392089844,268.78668212890625,0.9999879598617554,187.791748046875,265.0106506347656,0.9999954700469971,136.51754760742188,236.3150177001953,0.9999440908432007,461.4156494140625,426.1327209472656,0.999237060546875,226.43585205078125,131.8860626220703,0.9515573382377625
1256,173.4846954345703,256.73388671875,0.9999904632568359,170.25189208984375,268.5350036621094,0.9999911785125732,188.1476593017578,265.1606750488281,0.9999953508377075,136.56881713867188,236.61767578125,0.9999411106109619,461.27215576171875,425.42303466796875,0.9987208247184753,226.3616180419922,131.69178771972656,0.8888989686965942
1257,173.83853149414062,256.8111572265625,0.9999904632568359,170.4219512939453,268.4806213378906,0.9999901056289673,188.6305694580078,264.78558349609375,0.9999946355819702,136.61439514160156,236.46841430664062,0.9999600648880005,461.98712158203125,425.29705810546875,0.9996097683906555,226.8589630126953,130.7658233642578,0.9806817173957825
1258,174.1714630126953,256.6036071777344,0.9999892711639404,170.28402709960938,268.25640869140625,0.9999909400939941,188.5671844482422,264.7474060058594,0.9999939203262329,136.7078094482422,236.53240966796875,0.9999600648880005,461.653564453125,425.4697265625,0.9996771812438965,226.4600372314453,130.9104766845703,0.9777575135231018
1259,174.2188262939453,256.892333984375,0.9999890327453613,170.04222106933594,268.4593200683594,0.9999899864196777,188.25787353515625,265.04254150390625,0.9999945163726807,136.65530395507812,235.66372680664062,0.9999599456787109,461.17596435546875,425.560791015625,0.9998654127120972,226.53968811035156,131.54861450195312,0.9735704064369202
1260,175.82261657714844,257.9914245605469,0.999988317489624,170.20523071289062,268.1963195800781,0.9999822378158569,188.1929473876953,265.0570373535156,0.9999955892562866,136.366943359375,235.77024841308594,0.9999386072158813,461.6569519042969,423.82232666015625,0.9994586110115051,226.54739379882812,131.54733276367188,0.9883804321289062
1261,173.9357452392578,257.1353454589844,0.9999861717224121,169.75575256347656,268.32489013671875,0.9999868869781494,187.99485778808594,264.69921875,0.9999912977218628,136.49481201171875,235.86270141601562,0.9999821186065674,461.6187744140625,423.81536865234375,0.9996887445449829,226.46112060546875,131.4757080078125,0.9840774536132812
1262,173.6593780517578,256.9208984375,0.9999833106994629,170.2181854248047,268.3536376953125,0.9999866485595703,188.6047821044922,264.6545715332031,0.9999922513961792,136.8417510986328,235.9805450439453,0.9999624490737915,461.1213684082031,423.41162109375,0.9995536208152771,226.47842407226562,131.24591064453125,0.9898648858070374
1263,176.16407775878906,259.0592346191406,0.9999955892562866,165.48731994628906,269.13153076171875,0.9999977350234985,184.96502685546875,273.4093017578125,0.9999990463256836,136.2659912109375,234.11009216308594,0.999962329864502,461.3371887207031,424.2965393066406,0.9996318817138672,226.2643585205078,130.78067016601562,0.985503613948822
1264,176.03797912597656,261.65771484375,0.9999953508377075,163.95809936523438,271.5236511230469,0.9999923706054688,184.744384765625,278.29541015625,0.9999971389770508,137.45516967773438,233.83164978027344,0.9999679327011108,461.7247314453125,424.9833068847656,0.9991164803504944,226.251953125,131.35047912597656,0.9516066908836365
1265,174.1944122314453,261.94952392578125,0.9999886751174927,161.9673309326172,270.1317443847656,0.999994158744812,181.2176513671875,278.4612731933594,0.9999992847442627,137.3120880126953,233.6390838623047,0.9999727010726929,461.6708984375,426.05133056640625,0.9990838766098022,226.4236602783203,131.51478576660156,0.869392991065979
1266,174.6898193359375,260.92999267578125,0.9999904632568359,161.80294799804688,270.2121887207031,0.999991774559021,181.2317657470703,279.8719787597656,0.9999936819076538,137.48590087890625,234.65652465820312,0.9999822378158569,461.6756286621094,424.902587890625,0.9980148077011108,227.168701171875,131.7839813232422,0.9537488222122192
1267,174.45953369140625,262.6898193359375,0.9999949932098389,162.1165008544922,271.87750244140625,0.9999903440475464,182.0265350341797,281.4179992675781,0.9999978542327881,138.12318420410156,234.35130310058594,0.9999815225601196,461.34539794921875,425.5052490234375,0.9992712140083313,227.1909637451172,130.9639434814453,0.9909508228302002
1268,173.32894897460938,263.64678955078125,0.9999940395355225,161.11782836914062,273.7771911621094,0.9999985694885254,180.08375549316406,279.55364990234375,0.9999998807907104,138.11456298828125,234.025146484375,0.9999833106994629,462.01153564453125,424.38665771484375,0.9994770884513855,227.05032348632812,131.08164978027344,0.9935159683227539
1269,172.53518676757812,259.923583984375,0.9999927282333374,165.44932556152344,270.2773132324219,0.9999966621398926,182.2177734375,271.77044677734375,0.999998927116394,136.77606201171875,234.56585693359375,0.9999810457229614,461.5139465332031,425.56195068359375,0.9997456669807434,226.77442932128906,131.9054412841797,0.9803810715675354
1270,173.40809631347656,258.92694091796875,0.9999853372573853,168.62457275390625,270.0318298339844,0.999980092048645,187.85032653808594,268.3127746582031,0.9999951124191284,136.7476043701172,235.6858367919922,0.9999690055847168,462.2708740234375,425.4261779785156,0.999790370464325,226.86744689941406,131.5740203857422,0.988987386226654
1271,175.48878479003906,259.6410827636719,0.9999891519546509,168.91712951660156,270.4288635253906,0.9999839067459106,188.60556030273438,269.39520263671875,0.9999933242797852,136.61875915527344,235.22882080078125,0.9999656677246094,461.5387268066406,426.0290222167969,0.9997145533561707,225.79901123046875,132.0055389404297,0.9423693418502808
1272,175.2386474609375,260.0642395019531,0.9999903440475464,168.25965881347656,269.5382080078125,0.999987006187439,187.97271728515625,269.37750244140625,0.9999946355819702,136.47381591796875,234.9639892578125,0.9999622106552124,461.52288818359375,426.7544860839844,0.9995130300521851,227.4700164794922,131.59580993652344,0.9391090869903564
1273,173.5626220703125,259.2272644042969,0.9999902248382568,167.45713806152344,269.97918701171875,0.9999799728393555,188.10800170898438,268.62432861328125,0.9999936819076538,136.59632873535156,235.30029296875,0.9999788999557495,462.1651916503906,424.95050048828125,0.9981405735015869,226.47454833984375,131.9031982421875,0.9451801180839539
1274,173.7129364013672,259.1842346191406,0.999985933303833,167.58953857421875,270.201416015625,0.9999758005142212,188.31011962890625,268.9553527832031,0.9999940395355225,136.97178649902344,235.4407501220703,0.9999792575836182,461.3412780761719,426.3672790527344,0.9983972907066345,226.74989318847656,132.329345703125,0.8667395710945129
1275,173.77162170410156,259.4244384765625,0.9999903440475464,167.61231994628906,269.65032958984375,0.9999804496765137,187.8628387451172,268.5984802246094,0.9999943971633911,136.5779571533203,234.695556640625,0.999976396560669,461.54705810546875,424.7825927734375,0.9985364675521851,226.36849975585938,132.6997528076172,0.8121434450149536
1276,173.49452209472656,259.0332336425781,0.9999890327453613,167.37449645996094,270.8953552246094,0.9999788999557495,188.4386444091797,269.29913330078125,0.9999946355819702,136.99769592285156,234.70172119140625,0.9999761581420898,461.5595397949219,425.2440490722656,0.999294638633728,226.72970581054688,131.94398498535156,0.9409192204475403
1277,173.9258575439453,258.9919738769531,0.9999921321868896,168.5908203125,270.2622985839844,0.9999885559082031,187.81671142578125,269.275146484375,0.9999949932098389,136.89132690429688,234.76402282714844,0.9999740123748779,461.3170471191406,425.68072509765625,0.9994483590126038,226.70584106445312,131.424072265625,0.9748960137367249
1278,173.9758758544922,258.7850036621094,0.9999887943267822,168.16851806640625,269.8763427734375,0.9999884366989136,187.74412536621094,268.9500732421875,0.9999957084655762,136.97499084472656,234.7882843017578,0.9999740123748779,461.446044921875,424.89471435546875,0.998379111289978,226.5912322998047,131.5261993408203,0.9894507527351379
1279,175.4686737060547,259.36907958984375,0.9999929666519165,168.10296630859375,269.81903076171875,0.9999899864196777,187.9759979248047,269.357421875,0.999994158744812,137.30931091308594,234.362548828125,0.9999828338623047,460.9835510253906,424.6225280761719,0.9988309741020203,226.08218383789062,131.88514709472656,0.9705061912536621
1280,173.84779357910156,258.8515319824219,0.9999908208847046,167.8100128173828,269.7801208496094,0.9999890327453613,187.9407501220703,269.11444091796875,0.999995231628418,137.24600219726562,234.20266723632812,0.9999774694442749,461.09515380859375,426.0155334472656,0.9972869157791138,227.71627807617188,131.92141723632812,0.8650426268577576
1281,175.25840759277344,259.3222961425781,0.9999916553497314,167.96835327148438,270.15814208984375,0.9999890327453613,187.8604736328125,268.6563720703125,0.9999963045120239,137.12173461914062,234.67724609375,0.9999768733978271,461.41192626953125,425.9801330566406,0.9997381567955017,227.4169464111328,131.30279541015625,0.9745741486549377
1282,174.4756317138672,258.5609130859375,0.9999918937683105,168.4048614501953,269.98382568359375,0.9999898672103882,187.6023712158203,268.02178955078125,0.9999974966049194,136.96751403808594,234.9224853515625,0.9999721050262451,460.66693115234375,426.4677734375,0.9984109401702881,227.47666931152344,131.51087951660156,0.9697740077972412
1283,174.19012451171875,258.47137451171875,0.9999923706054688,168.33953857421875,269.6348571777344,0.999991774559021,186.0266876220703,268.5960388183594,0.9999971389770508,137.4877471923828,235.0244598388672,0.9999837875366211,461.1214904785156,425.7816467285156,0.9983598589897156,227.19300842285156,131.33042907714844,0.9620130062103271
1284,169.9741668701172,258.61163330078125,0.9999858140945435,165.81544494628906,269.45062255859375,0.9999889135360718,179.06790161132812,267.40008544921875,0.9999948740005493,136.52186584472656,233.73855590820312,0.9999780654907227,461.59307861328125,425.2220458984375,0.9962118864059448,226.77879333496094,132.12159729003906,0.9467580914497375
1285,171.3677520751953,258.7247619628906,0.999993085861206,167.3483123779297,270.09326171875,0.9999932050704956,181.60841369628906,268.0005187988281,0.9999988079071045,136.07765197753906,233.33567810058594,0.9999871253967285,462.0399169921875,425.6771240234375,0.9993168115615845,226.19305419921875,132.29342651367188,0.9372460246086121
1286,173.95008850097656,258.53094482421875,0.9999953508377075,170.39492797851562,268.5907287597656,0.9999923706054688,186.07183837890625,266.8328857421875,0.999997615814209,136.79454040527344,233.0074462890625,0.999981164932251,461.982421875,426.0698547363281,0.9994086027145386,226.7705535888672,131.63571166992188,0.9968383312225342
1287,174.83587646484375,255.25311279296875,0.9999773502349854,173.14024353027344,267.5429992675781,0.9999812841415405,190.23214721679688,262.25054931640625,0.9999982118606567,137.24435424804688,234.63363647460938,0.9999606609344482,461.4024353027344,427.06671142578125,0.9996697902679443,226.6326141357422,132.7968292236328,0.9873650670051575
1288,177.1902313232422,256.0882568359375,0.9999951124191284,176.0770263671875,268.3179626464844,0.9999898672103882,193.62403869628906,262.1013488769531,0.9999998807907104,136.20132446289062,236.5293426513672,0.9999728202819824,461.6695251464844,426.9587707519531,0.9996418952941895,226.873291015625,131.75271606445312,0.99399334192276
1289,178.1121368408203,256.7293701171875,0.9999916553497314,175.22584533691406,268.6009826660156,0.9999792575836182,194.44052124023438,264.80426025390625,0.9999992847442627,136.609375,236.46607971191406,0.9999628067016602,460.9712829589844,424.84393310546875,0.999472439289093,226.5707244873047,131.9180450439453,0.9938805103302002
1290,177.9754638671875,257.0838317871094,0.9999904632568359,171.10577392578125,267.9437255859375,0.9999895095825195,191.76333618164062,265.6234436035156,0.9999935626983643,136.73045349121094,236.30014038085938,0.9999569654464722,462.0729675292969,425.427978515625,0.9987510442733765,226.69888305664062,131.33438110351562,0.9953784942626953
1291,179.2650909423828,260.4832458496094,0.9999980926513672,167.00515747070312,269.67034912109375,0.9999861717224121,188.1638641357422,275.7816162109375,0.9999985694885254,137.2897186279297,235.57382202148438,0.9999738931655884,461.3868103027344,424.71282958984375,0.9990148544311523,226.54360961914062,131.28863525390625,0.9970303773880005
1292,178.00759887695312,261.94287109375,0.9999978542327881,165.7197265625,271.5086975097656,0.9999822378158569,187.6884765625,279.2882385253906,0.9999945163726807,137.94961547851562,236.0629425048828,0.9999837875366211,461.32733154296875,424.6948547363281,0.999698281288147,226.64500427246094,131.31527709960938,0.9967892169952393
1293,176.7950897216797,262.59130859375,0.9999915361404419,164.32205200195312,271.39306640625,0.9999768733978271,186.7866973876953,279.9197692871094,0.9999904632568359,138.1737060546875,235.62461853027344,0.999983549118042,460.7732849121094,424.70391845703125,0.9993649125099182,227.083984375,131.71800231933594,0.9264616370201111
1294,176.67359924316406,262.7676086425781,0.9999933242797852,164.3302459716797,271.47344970703125,0.9999836683273315,187.0557403564453,279.0094299316406,0.9999744892120361,137.76123046875,234.97189331054688,0.9999822378158569,460.9127502441406,425.16949462890625,0.9995107650756836,226.21713256835938,131.7775115966797,0.9868137836456299
1295,176.83058166503906,261.77362060546875,0.9999947547912598,164.52589416503906,271.0701904296875,0.999982476234436,187.22108459472656,279.5889587402344,0.9999912977218628,138.24740600585938,235.50827026367188,0.9999840259552002,460.93572998046875,426.2022705078125,0.9998550415039062,226.3945770263672,131.6892852783203,0.9960075616836548
1296,178.20062255859375,263.0511474609375,0.9999979734420776,164.99684143066406,271.7535705566406,0.9999591112136841,187.8348846435547,279.1431579589844,0.9999939203262329,138.2682342529297,235.2654571533203,0.9999825954437256,461.35382080078125,426.6959228515625,0.9989981055259705,227.06515502929688,131.59727478027344,0.9922850131988525
1297,177.72109985351562,262.5743103027344,0.9999977350234985,164.88450622558594,271.69696044921875,0.9999727010726929,187.67298889160156,279.6308288574219,0.9999938011169434,137.95260620117188,235.41989135742188,0.9999768733978271,460.821533203125,426.0059814453125,0.9989882111549377,226.4095916748047,131.69921875,0.9144947528839111
1298,177.27896118164062,261.3703308105469,0.999998927116394,165.11431884765625,271.2568664550781,0.9999889135360718,187.81741333007812,278.76361083984375,0.9999961853027344,137.8739013671875,235.8856964111328,0.999987006187439,461.59381103515625,426.9551696777344,0.9998362064361572,227.06602478027344,131.30361938476562,0.9906994700431824
1299,174.50238037109375,259.56390380859375,0.9999963045120239,163.83665466308594,269.372802734375,0.9999979734420776,183.9612579345703,275.3620300292969,0.9999992847442627,136.34735107421875,232.2079620361328,0.999976396560669,461.686767578125,425.6278991699219,0.999697208404541,226.31097412109375,131.7508544921875,0.9292704463005066
1300,176.04998779296875,261.173828125,0.9999979734420776,163.89041137695312,271.507568359375,0.9999934434890747,186.55653381347656,277.7292175292969,0.9999959468841553,137.77818298339844,234.73318481445312,0.9999841451644897,461.2082214355469,425.8016052246094,0.9994173049926758,226.52587890625,131.9433135986328,0.9571666717529297
1301,177.0926971435547,261.2435302734375,0.9999986886978149,164.51361083984375,271.26416015625,0.9999914169311523,187.37596130371094,277.2979736328125,0.9999955892562866,138.12149047851562,235.2600860595703,0.9999829530715942,461.8482971191406,425.397705078125,0.9990909099578857,226.99046325683594,131.74493408203125,0.8753262758255005
1302,177.45904541015625,261.5302429199219,0.9999988079071045,164.2675018310547,271.5149230957031,0.9999812841415405,187.92369079589844,278.3748779296875,0.9999953508377075,138.35499572753906,235.0081787109375,0.9999802112579346,461.93115234375,425.6155090332031,0.9997003078460693,226.79188537597656,131.64111328125,0.9831575751304626
1303,177.55299377441406,261.53875732421875,0.999998927116394,165.01614379882812,271.03948974609375,0.9999868869781494,187.90684509277344,278.275146484375,0.9999961853027344,138.05726623535156,234.5856475830078,0.9999817609786987,461.38995361328125,425.4064025878906,0.9991528987884521,226.3956756591797,131.86790466308594,0.9811891317367554
1304,177.77613830566406,262.02117919921875,0.999998927116394,165.6696014404297,271.6826477050781,0.9999799728393555,188.1798858642578,278.1350402832031,0.9999971389770508,137.97076416015625,234.37586975097656,0.9999722242355347,461.1481628417969,425.17449951171875,0.9998144507408142,226.66259765625,130.83993530273438,0.9952797889709473
1305,177.23379516601562,261.5321350097656,0.9999990463256836,165.20382690429688,271.91680908203125,0.9999852180480957,187.8181915283203,278.68707275390625,0.999997615814209,137.95025634765625,234.47467041015625,0.9999804496765137,461.11328125,425.5109558105469,0.9995318651199341,226.9383087158203,131.0472412109375,0.982283890247345
1306,177.4284210205078,261.59075927734375,0.999998927116394,165.45635986328125,271.78326416015625,0.999980092048645,188.1090545654297,277.9193115234375,0.9999985694885254,137.72091674804688,234.58782958984375,0.9999812841415405,461.926513671875,425.8663024902344,0.9996745586395264,226.54727172851562,131.1571044921875,0.9953882694244385
1307,177.4175262451172,261.7402648925781,0.9999984502792358,164.88328552246094,271.9583435058594,0.9999834299087524,187.64816284179688,278.54315185546875,0.9999972581863403,138.11253356933594,235.1666717529297,0.9999892711639404,460.9601745605469,424.6473388671875,0.9991337656974792,225.73312377929688,131.70382690429688,0.9565767645835876
1308,177.68081665039062,262.1384582519531,0.9999991655349731,168.49171447753906,271.6497497558594,0.9999799728393555,188.58364868164062,278.4883728027344,0.9999980926513672,138.46798706054688,234.96835327148438,0.9999847412109375,460.7209167480469,425.17694091796875,0.9987087249755859,227.38619995117188,131.27220153808594,0.9958569407463074
1309,177.49874877929688,261.60137939453125,0.999998927116394,165.4706573486328,271.8130798339844,0.9999867677688599,188.1082000732422,278.54779052734375,0.9999979734420776,138.00595092773438,235.06837463378906,0.9999868869781494,461.8612365722656,426.1938171386719,0.9996541738510132,226.6974639892578,130.96107482910156,0.9968172311782837
1310,177.37124633789062,261.86114501953125,0.9999984502792358,165.7183380126953,271.8404846191406,0.9999819993972778,188.19857788085938,278.2773742675781,0.9999982118606567,137.90750122070312,235.08457946777344,0.999988317489624,460.70758056640625,425.1864929199219,0.9994396567344666,226.95407104492188,131.36705017089844,0.9943728446960449
1311,177.49546813964844,261.5890808105469,0.9999986886978149,165.7943878173828,271.9493713378906,0.9999756813049316,188.28207397460938,278.6231689453125,0.9999953508377075,138.01649475097656,235.10617065429688,0.9999879598617554,460.9219055175781,426.0201721191406,0.9984562397003174,226.31387329101562,131.68621826171875,0.959479570388794
1312,177.4232940673828,260.93621826171875,0.9999983310699463,165.95066833496094,271.3908386230469,0.9999815225601196,187.86614990234375,278.2152099609375,0.9999967813491821,137.8195343017578,234.95211791992188,0.9999855756759644,462.2065734863281,425.92156982421875,0.9996687173843384,226.420654296875,131.7402801513672,0.9941080808639526
1313,177.2742462158203,262.0115661621094,0.9999969005584717,166.28591918945312,272.172607421875,0.9999585151672363,187.94497680664062,278.29638671875,0.999996542930603,138.14248657226562,235.38934326171875,0.9999858140945435,461.829345703125,425.83380126953125,0.9998822212219238,226.1639404296875,131.61032104492188,0.9958142638206482
1314,177.6808319091797,261.597900390625,0.9999977350234985,165.53836059570312,271.43890380859375,0.999968409538269,188.0157928466797,278.3856201171875,0.9999960660934448,138.20411682128906,234.6291961669922,0.9999741315841675,461.3740539550781,425.59259033203125,0.9993639588356018,226.68093872070312,131.85000610351562,0.9985644221305847
1315,178.01187133789062,262.4522399902344,0.9999977350234985,165.87461853027344,271.77606201171875,0.9999599456787109,188.2645721435547,278.5825500488281,0.999996542930603,138.3271026611328,234.8529510498047,0.9999860525131226,461.57513427734375,425.7215270996094,0.9995033740997314,226.75442504882812,131.8269805908203,0.9974505305290222
1316,177.8003387451172,262.39385986328125,0.9999978542327881,165.4798126220703,271.4815979003906,0.9999786615371704,188.19300842285156,278.63922119140625,0.9999958276748657,138.12423706054688,234.857666015625,0.9999881982803345,461.4754943847656,426.51416015625,0.9998563528060913,227.11695861816406,131.35447692871094,0.9950666427612305
1317,178.228271484375,262.46002197265625,0.9999967813491821,165.14407348632812,271.6537780761719,0.9999734163284302,187.98794555664062,279.0201416015625,0.9999926090240479,137.65155029296875,235.0159149169922,0.9999849796295166,460.9463195800781,426.8717041015625,0.9999009370803833,226.67140197753906,130.74478149414062,0.9906056523323059
